wp_ID,wp_post_date,wp_post_modified,wp_post_status,wp_post_title,wp_post_content,wp_post_excerpt,wp_post_parent,wp_post_name,wp_post_type,wp_post_mime_type,wp_ping_status,wp_comment_status,wp_menu_order,wp_post_author,tx_category,tx_post_tag,tx_post_format,fi_thumbnail,cf__wp_page_template,cf__edit_last,cf__edit_lock,cf__soliloquy_settings,cf_wpcf-street-address,cf_wpcf-city,cf_wpcf-state,cf_wpcf-zipcode,cf_wpcf-phone-number,cf__menu_item_menu_item_parent,cf__menu_item_type,cf__menu_item_object,cf__menu_item_object_id,cf__menu_item_target,cf__menu_item_classes,cf__menu_item_xfn,cf__menu_item_url,cf__thumbnail_id,cf__wp_attachment_metadata,cf__wp_attached_file,cf__form,cf__mail,cf__mail_2,cf__messages,cf__additional_settings,cf__wp_types_group_filters_association,cf__wp_types_group_fields,cf__wp_types_group_post_types,cf__wp_types_group_terms,cf__wp_types_group_templates,cf__wpcf_conditional_display,cf_wpcf-contact-email,cf_wpcf-website,cf__wp_old_slug,cf__soliloquy_image_link,cf__soliloquy_image_link_title,cf__soliloquy_image_link_tab,cf_wpcf-country,cf_wpcf-region,cf__wp_attachment_image_alt,cf_wpcf-post-link-url,cf__wp_types_group_admin_styles,cf__sol_slider_data,cf__sol_in_slider,cf__sol_has_slider,cf_wpcf-hide-title-overlay,cf_link,cf__menu_item_orphaned
285,"2013-07-02 11:48:28","2013-07-02 11:48:28",publish,"Boomerang Sports and Fitness",,,0,boomerang-sports-and-fitness,dealer,,closed,closed,0,chris,,,,,,2,1372790801:2,,"1562 Marketplace Boulevard",Cumming,GA,30041,678-965-4420,,,,,,,,,,,,,,,,,,,,,,,,http://www.boomerangsportsandfitness.com,,,,,,,,,,,,,,,
282,"2013-07-02 11:49:51","2013-07-02 11:49:51",publish,"Black Rock Sports",,,0,black-rock-sports,dealer,,closed,closed,0,chris,,,,,,2,1372790896:2,,"10872 Isabelle Drive","New Haven",IN,46774,206-749-1870,,,,,,,,,,,,,,,,,,,,,,,,http://www.blackrocksportsinc.com,,,,,,,,,,,,,,,
357,"2013-07-02 11:52:27","2013-07-02 11:52:27",publish,"Soccer Locker Team Sports",,,0,soccer-locker-team-sports,dealer,,closed,closed,0,chris,,,,,,2,1372791042:2,,"8142 US 60",Ashland,KY,41102,606-928-4625,,,,,,,,,,,,,,,,,,,,,,,,http://www.soccerlockerteamsports.com,,,,,,,,,,,,,,,
358,"2013-07-02 11:57:47","2013-07-02 11:57:47",publish,"Universal Athletic",,,0,universal-athletic-2,dealer,,closed,closed,0,chris,,,,,,2,1372791357:2,,"24 24th Street West",Billings,MT,59102,800-551-1832,,,,,,,,,,,,,,,,,,,,,,,,http://www.universalathletic.com,,,,,,,,,,,,,,,
360,"2013-07-02 11:59:09","2013-07-02 11:59:09",publish,"Universal Athletic",,,0,universal-athletic-4,dealer,,closed,closed,0,chris,,,,,,2,1372791443:2,,"3544 Harrison Avenue",Butte,MT,59701,877-704-6277,,,,,,,,,,,,,,,,,,,,,,,,http://www.universalathletic.com,,,,,,,,,,,,,,,
361,"2013-07-02 11:59:52","2013-07-02 11:59:52",publish,"Universal Athletic",,,0,universal-athletic-5,dealer,,closed,closed,0,chris,,,,,,2,1372791489:2,,"903 13th Avenue South","Great Falls",MT,59405,800-337-8701,,,,,,,,,,,,,,,,,,,,,,,,http://www.universalathletic.com,,,,,,,,,,,,,,,
362,"2013-07-02 12:02:04","2013-07-02 12:02:04",publish,"Universal Athletic",,,0,universal-athletic-6,dealer,,closed,closed,0,chris,,,,,,2,1372791621:2,,"1001 West Interstate Avenue, Suite 102",Bismark,ND,58503,888-858-0998,,,,,,,,,,,,,,,,,,,,,,,,http://www.universalathletic.com,,,,,,,,,,,,,,,
364,"2013-07-02 12:05:32","2013-07-02 12:05:32",publish,"Play It Again Sports",,,0,play-it-again-sports-6,dealer,,closed,closed,0,chris,,,,,,2,1372791821:2,,"101 E. Alex Bell Road",Centerville,OH,45459,937-291-0031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,"2013-07-02 12:07:03","2013-07-02 12:07:03",publish,"Simpson Hardware",,,0,simpson-hardware,dealer,,closed,closed,0,chris,,,,,,2,1372791915:2,,"40 W. Wesmark Boulevard",Sumter,SC,29150,803-773-3397,,,,,,,,,,,,,,,,,,,,,,,,http://www.simpsonhardwareinc.com,,,,,,,,,,,,,,,
367,"2013-07-02 12:07:37","2013-07-02 12:07:37",publish,"T & T Sporting Goods",,,0,t-t-sporting-goods,dealer,,closed,closed,0,chris,,,,,,2,1404761619:2,,"1207 Rosewood Drive",Columbia,SC,29201,803-799-8300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,"2013-07-02 12:22:41","2013-07-02 12:22:41",publish,SportJunk.com,,,0,sportjunk-com,dealer,,closed,closed,0,chris,,,,,,2,1372792967:2,,"2023 S. Cooper Street",Arlington,TX,76010,817-303-6620,,,,,,,,,,,,,,,,,,,,,,,,http://www.baseballjunk.com,,,,,,,,,,,,,,,
369,"2013-07-02 12:24:09","2013-07-02 12:24:09",publish,"Academy Sports",,,0,academy-sports-2,dealer,,closed,closed,0,chris,,,,,,2,1372792938:2,,"1565 West Hill Field Road",Layton,UT,84041,801-544-0525,,,,,,,,,,,,,,,,,,,,,,,,http://www.academysportsutah.com,,,,,,,,,,,,,,,
371,"2013-07-02 12:25:49","2013-07-02 12:25:49",publish,"Universal Athletic",,,0,universal-athletic-7,dealer,,closed,closed,0,chris,,,,,,2,1372793045:2,,"735 East Fort Union Boulevard",Midvale,UT,84047,800-333-3457,,,,,,,,,,,,,,,,,,,,,,,,http://www.universalathletic.com,,,,,,,,,,,,,,,
372,"2013-07-02 12:27:11","2013-07-02 12:27:11",publish,"Game On Sports Complex",,,0,game-on-sports-complex,dealer,,closed,closed,0,chris,,,,,,2,1372793120:2,,"117 Enterprise Drive","Madison Heights",VA,24572,434-238-2210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,"2013-07-02 12:28:08","2013-07-02 12:28:08",publish,"Home Run Junkie",,,0,home-run-junkie,dealer,,closed,closed,0,chris,,,,,,2,1372793181:2,,"410 Light Foot Road, Suite C",Williamsburg,VA,23188,757-345-0330,,,,,,,,,,,,,,,,,,,,,,,,http://www.homerunjunkie.com,,,,,,,,,,,,,,,
374,"2013-07-02 12:29:18","2013-07-02 12:29:18",publish,"Play It Again Sports",,,0,play-it-again-sports-7,dealer,,closed,closed,0,chris,,,,,,2,1372793246:2,,"250 Peppers Ferry Road #11542",Christiansburg,VA,24073,540-381-1261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,"2013-07-29 15:27:52","2013-07-29 15:27:52",publish,"Looper Sports Connection",,,0,looper-sports-connection,dealer,,closed,closed,0,chris,,,,,,2,1375136760:2,,"7631 Horse Lake Road",Brooksville,FL,34601,352-796-7974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,"2013-07-29 15:28:19","2013-07-29 15:28:19",publish,"R & S Sports",,,0,r-s-sports,dealer,,closed,closed,0,chris,,,,,,2,1375136787:2,,"3212 Gillionville Road",Albany,NY,31721,229-888-3755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,"2013-07-29 15:28:47","2013-07-29 15:28:47",publish,"R & S Sports",,,0,r-s-sports-2,dealer,,closed,closed,0,chris,,,,,,2,1375136815:2,,"3122 N. Oak Street",Valdosta,GA,31602,229-253-9533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,"2013-07-29 15:34:50","2013-07-29 15:34:50",publish,"Taylors Bike Shop ",,,0,taylors-bike-shop,dealer,,closed,closed,0,chris,,,,,,2,1375137179:2,,"3269 West 5400 South",Taylorsville,UT,84118,801-969-4995,,,,,,,,,,,,,,,,,,,,,,,,HTTP://www.taylorsbikeshop.com,,,,,,,,,,,,,,,
387,"2013-07-29 18:15:24","2013-07-29 18:15:24",publish,"Ball & Chew Sports",,,0,ball-chew-sports,dealer,,closed,closed,0,chris,,,,,,2,1375146814:2,,"717 Cattleman Road",Sarasota,FL,34232,941-371-7801,,,,,,,,,,,,,,,,,,,,,,,,http://www.extrainnings-sarasota.com,,,,,,,,,,,,,,,
402,"2013-07-29 18:18:01","2013-07-29 18:18:01",publish,"Sorrentino's Sports Center",,,0,sorrentinos-sports-center,dealer,,closed,closed,0,chris,,,,,,2,1375146970:2,,"2330 Sheridan Drive",Tonawanda,NY,14150,716-836-2715,,,,,,,,,,,,,,,,,,,,,,,,http://www.sorrsports.com,,,,,,,,,,,,,,,
391,"2013-07-29 18:19:37","2013-07-29 18:19:37",publish,"Grand Slam",,,0,grand-slam,dealer,,closed,closed,0,chris,,,,,,2,1375147066:2,,"3636 Virginia Beach Boulevard","Virginia Beach",VA,23452,757-431-0505,,,,,,,,,,,,,,,,,,,,,,,,http://www.grandslamvb.com,,,,,,,,,,,,,,,
401,"2013-07-29 18:20:35","2013-07-29 18:20:35",publish,"Smiths Sporting Goods",,,0,smiths-sporting-goods,dealer,,closed,closed,0,chris,,,,,,2,1375147125:2,,"1435 Lindberg Drive",Slidell,LA,70458,985-646-2266,,,,,,,,,,,,,,,,,,,,,,,,http://www.smithssportinggoods.com,,,,,,,,,,,,,,,
400,"2013-07-29 18:21:12","2013-07-29 18:21:12",publish,"Red Stick Sports",,,0,red-stick-sports,dealer,,closed,closed,0,chris,,,,,,2,1375147161:2,,"5770 Essen Lane","Baton Rouge",LA,70809,225-769-6232,,,,,,,,,,,,,,,,,,,,,,,,http://www.redsticksports.com,,,,,,,,,,,,,,,
394,"2013-07-29 18:22:02","2013-07-29 18:22:02",publish,"Jamestown Cycle Shop",,,0,jamestown-cycle-shop,dealer,,closed,closed,0,chris,,,,,,2,1375147210:2,,"10 Harrison Street",Jamestown,NY,14701,716-664-4112,,,,,,,,,,,,,,,,,,,,,,,,http://www.jamestowncycleshop.com,,,,,,,,,,,,,,,
393,"2013-07-29 18:22:38","2013-07-29 18:22:38",publish,"Hock Sports",,,0,hock-sports,dealer,,closed,closed,0,chris,,,,,,2,1375147247:2,,"233 Race Track Road NW","Fort Walton Beach",FL,32547,850-243-9574,,,,,,,,,,,,,,,,,,,,,,,,http://www.hocksports.com,,,,,,,,,,,,,,,
294,"2013-07-29 18:27:18","2013-07-29 18:27:18",publish,"C-N-K Athletics",,,0,c-n-k-athletics,dealer,,closed,closed,0,chris,,,,,,2,1375147527:2,,"216 N. Court Street",Circleville,OH,43113,740-477-9828,,,,,,,,,,,,,,,,,,,,,,,,http://www.cnkathleticequipment.com,,,,,,,,,,,,,,,
292,"2013-07-29 18:28:54","2013-07-29 18:28:54",publish,"Cherokee Batting Range",,,0,cherokee-batting-range-2,dealer,,closed,closed,0,chris,,,,,,2,1375147625:2,,"711 Bascomb Commercial Parkway",Woodstock,GA,30189,770-591-4778,,,,,,,,,,,,,,,,,,,,,,,,http://www.cherokeebatting.com,,,,,,,,,,,,,,,
291,"2013-07-29 18:29:44","2013-07-29 18:29:44",publish,Cheapbats.com,,,0,cheapbats-com-2,dealer,,closed,closed,0,chris,,,,,,2,1375147672:2,,"711 S. Beach Boulevard",Anaheim,CA,92804,800-589-4487,,,,,,,,,,,,,,,,,,,,,,,,http://www.cheapbats.com,,,,,,,,,,,,,,,
289,"2013-07-29 18:31:33","2013-07-29 18:31:33",publish,"Bullpen Sport",,,0,bullpen-sport,dealer,,closed,closed,0,chris,,,,,,2,1375147781:2,,"1096 N. Center Road",Burton,MI,48509,810-742-8820,,,,,,,,,,,,,,,,,,,,,,,,http://www.bullpensportsgear.com,,,,,,,,,,,,,,,
287,"2013-07-29 18:32:25","2013-07-29 18:32:25",publish,Bownet,,,0,bownet-2,dealer,,closed,closed,0,chris,,,,,,2,1375147833:2,,"4690 Calle Quetzal",Camarillo,CA,93012,805-310-1650,,,,,,,,,,,,,,,,,,,,,,,,http://www.bownet.net,,,,,,,,,,,,,,,
286,"2013-07-29 18:33:01","2013-07-29 18:33:01",publish,"Boost Your Average",,,0,boost-your-average,dealer,,closed,closed,0,chris,,,,,,2,1375147870:2,,"2326 Townsgate Road","Westlake Village",CA,91361,805-370-1025,,,,,,,,,,,,,,,,,,,,,,,,http://www.boostyouraverage.com,,,,,,,,,,,,,,,
284,"2013-07-29 18:33:48","2013-07-29 18:33:48",publish,"Bob's Sports Store",,,0,bobs-sports-store-2,dealer,,closed,closed,0,chris,,,,,,2,1375147917:2,,"2145 S. Main Street",Waynesville,NC,28786,828-456-5843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,"2013-07-29 18:35:39","2013-07-29 18:35:39",publish,"Better Baseball",,,0,better-baseball-2,dealer,,closed,closed,0,chris,,,,,,2,1375148027:2,,"132 Carruth Drive",Marietta,GA,30060,800-997-4233,,,,,,,,,,,,,,,,,,,,,,,,http://www.betterbaseball.com,,,,,,,,,,,,,,,
279,"2013-07-29 18:36:27","2013-07-29 18:36:27",publish,"Baum's Sporting Goods",,,0,baums-sporting-goods-4,dealer,,closed,closed,0,chris,,,,,,2,1375148076:2,,"2845 E. Speedway Boulevard",Tucson,AZ,85716,520-881-1100,,,,,,,,,,,,,,,,,,,,,,,,http://www.baumssportinggoods.com,,,,,,,,,,,,,,,
278,"2013-07-29 18:37:01","2013-07-29 18:37:01",publish,"Baum's Sporting Goods",,,0,baums-sporting-goods-5,dealer,,closed,closed,0,chris,,,,,,2,1375148110:2,,"6460 N. Oracle Road",Tucson,AZ,85704,520-797-7779,,,,,,,,,,,,,,,,,,,,,,,,http://www.baumssportinggoods.com,,,,,,,,,,,,,,,
277,"2013-07-29 18:37:33","2013-07-29 18:37:33",publish,"Baum's Sporting Goods",,,0,baums-sporting-goods-6,dealer,,closed,closed,0,chris,,,,,,2,1375148141:2,,"937 E. Broadway",Tempe,AZ,85282,480-929-9600,,,,,,,,,,,,,,,,,,,,,,,,http://www.baumssportinggoods.com,,,,,,,,,,,,,,,
274,"2013-07-29 18:40:43","2013-07-29 18:40:43",publish,"Baseball Heaven",,,0,baseball-heaven,dealer,,closed,closed,0,chris,,,,,,2,1375148331:2,,"1111 E. Wackerly Street",Midland,MI,48642,989-205-0401,,,,,,,,,,,,,,,,,,,,,,,,http://www.baseballheavenmidland.com,,,,,,,,,,,,,,,
273,"2013-07-29 18:41:33","2013-07-29 18:41:33",publish,"Bartley's Sporting Goods",,,0,bartleys-sporting-goods-2,dealer,,closed,closed,0,chris,,,,,,2,1378505988:2,,"2555 Cleavland Ave","Fort Meyers",FL,33901,239-334-0441,,,,,,,,,,,,,,,,,,,,,,,,http://www.bartleysports.com,,,,,,,,,,,,,,,
272,"2013-07-29 18:42:29","2013-07-29 18:42:29",publish,"Barcelona Sporting Goods",,,0,barcelona-sporting-goods-3,dealer,,closed,closed,0,chris,,,,,,2,1375148437:2,,"9999 W. Sam Houston Parkway N.",Houston,TX,77064,713.464.8313,,,,,,,,,,,,,,,,,,,,,,,,http://www.barcelonasports.com,,,,,,,,,,,,,,,
271,"2013-07-29 18:43:12","2013-07-29 18:43:12",publish,"Barcelona Sporting Goods",,,0,barcelona-sporting-goods-4,dealer,,closed,closed,0,chris,,,,,,2,1375148480:2,,"10405 Katy Freeway Suite C",Houston,TX,77024,713-464-8313,,,,,,,,,,,,,,,,,,,,,,,,http://www.barcelonasports.com,,,,,,,,,,,,,,,
268,"2013-07-29 18:45:38","2013-07-29 18:45:38",publish,"All Star Baseball and Softball",,,0,all-star-baseball-and-softball-2,dealer,,closed,closed,0,chris,,,,,,2,1375148658:2,,"135 Huddleston Road",Peachtree,GA,30269,770-631-3303,,,,,,,,,,,,,,,,,,,,,,,,http://www.virtualcages.com,,,,,,,,,,,,,,,
385,"2013-07-29 18:18:43","2013-07-29 18:51:47",publish,AlaskaSoftball.com,,,0,alaskasoftball-com,dealer,,closed,closed,0,chris,,,,,,2,1375149108:2,,"3070 Brookview Street",Anchorage,AK,99504,907-227-4515,,,,,,,,,,,,,,,,,,,,,,,,http://www.alaskasoftball.com,,,,,,,,,,,,,,,
390,"2013-07-29 18:24:42","2013-08-05 10:31:52",publish,"Elite Sportscenter West",,,0,elite-sportcenter-west,dealer,,closed,closed,0,chris,,,,,,2,1375723913:2,,"1800 Huey P. Long Ave",Gretna,LA,70053,504-263-1314,,,,,,,,,,,,,,,,,,,,,,,,http://www.eswbaseball.com,,,,,,,,,,,,,,,
410,"2013-09-10 11:07:13","2013-09-10 11:07:13",publish,"Athletic Barn",,,0,athletic-barn,dealer,,closed,closed,0,chris,,,,,,2,1378836323:2,,"5412 Waxhaw Marvin Road",Waxhaw,NC,28173,704-999-1635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,"2013-09-10 11:09:21","2013-09-10 11:09:21",publish,"C&M Sporting Goods",,,0,cm-sporting-goods,dealer,,closed,closed,0,chris,,,,,,2,1378836455:2,,"158 Westgate Pkway",Dothan,AL,36303,334-793-7415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,"2013-09-10 11:09:53","2013-09-10 11:09:53",publish,"Dans Sports",,,0,dans-sports,dealer,,closed,closed,0,chris,,,,,,2,1378836482:2,,"12108 N Nebraska Ave",Tampa,FL,33612,813-971-5512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,"2013-09-10 11:10:59","2013-09-10 11:10:59",publish,"Elmwood Sports Center",,,0,elmwood-sports-center,dealer,,closed,closed,0,chris,,,,,,2,1378836559:2,,"1553 Elmwood",Cranston,RI,02910,401-781-9113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,"2013-09-10 11:11:40","2013-09-10 11:11:40",publish,"Franks Sports Shop",,,0,franks-sports-shop,dealer,,closed,closed,0,chris,,,,,,2,1378836588:2,,"430 E Tremont Ave",Bronx,NY,10457,877-223-1438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,"2013-09-10 11:12:19","2013-09-10 11:12:19",publish,"Frozen Ropes - Katy",,,0,frozen-ropes-katy,dealer,,closed,closed,0,chris,,,,,,2,1378836629:2,,"20000 Park Row",Katy,TX,77449,281-578-9790,,,,,,,,,,,,,,,,,,,,,,,,http://www.frozenropes.com,,,,,,,,,,,,,,,
420,"2013-09-10 11:13:52","2013-09-10 11:13:52",publish,"Monkey Sports - CA",,,0,monkey-sports-ca,dealer,,closed,closed,0,chris,,,,,,2,1378836721:2,,"1962 Barranca Parkway",Irvine,CA,92606,949-337-4980,,,,,,,,,,,,,,,,,,,,,,,,http://www.monkeysports.com,,,,,,,,,,,,,,,
421,"2013-09-10 11:15:14","2013-09-10 11:15:14",publish,"Monkey Sports - MA",,,0,monkey-sports-ma,dealer,,closed,closed,0,chris,,,,,,2,1378836811:2,,"949 Providence Highway (Route 1)",Norwood,MA,02062,781-769-1754,,,,,,,,,,,,,,,,,,,,,,,,http://www.monkeysports.com,,,,,,,,,,,,,,,
422,"2013-09-10 11:16:01","2013-09-10 11:16:01",publish,"Monkey Sports - NJ",,,0,monkey-sports-nj,dealer,,closed,closed,0,chris,,,,,,2,1378836861:2,,"1500 Route 9 North",Woodbridge,NJ,07095,732-634-1446,,,,,,,,,,,,,,,,,,,,,,,,http://www.monkeysports.com,,,,,,,,,,,,,,,
423,"2013-09-10 11:16:38","2013-09-10 11:16:38",publish,"Paul's Cycling & Fitness",,,0,pauls-cycling-fitness,dealer,,closed,closed,0,chris,,,,,,2,1378836888:2,,"2405 Buchanan Street","Winston Salem",NC,27127,336-399-3824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,"2013-09-10 11:17:47","2013-09-10 11:17:47",publish,Philbricks,,,0,philbricks,dealer,,closed,closed,0,chris,,,,,,2,1378836959:2,,"161 Portland Ave",Dover,NH,03820,603-742-9333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,"2013-09-10 11:18:31","2013-09-10 11:18:31",publish,"Plaza Sports",,,0,plaza-sports,dealer,,closed,closed,0,chris,,,,,,2,1378837118:2,,"89 Route 25A","Rocky Point",NY,11778,631-744-5555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,"2013-09-10 11:23:13","2013-09-10 11:23:13",publish,"Second Hand Sports",,,0,second-hand-sports,dealer,,closed,closed,0,chris,,,,,,2,1378837283:2,,"1016 West Broadway",Ardmore,OK,73401,580-226-5668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,"2013-09-10 11:24:14","2013-09-10 11:24:14",publish,"Sports World",,,0,sports-world,dealer,,closed,closed,0,chris,,,,,,2,1378837347:2,,"535 W Baddour Parkway",Lebanon,TN,37087,615-444-6554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,"2013-09-10 11:24:49","2013-09-10 11:24:49",publish,"Tradewins Sports",,,0,tradewins-sports,dealer,,closed,closed,0,chris,,,,,,2,1378837379:2,,"79 S. Lake St.","Forest Lake",MN,55025,651-464-2994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,"2013-09-10 11:23:40","2013-11-04 12:33:31",publish,"Sport N Center",,,0,sport-n-center,dealer,,closed,closed,0,chris,,,,,,2,1383593502:2,,"205 S Range Ave","Denham Springs",LA,70726,225-664-7386,,,,,,,,,,,,,,,,,,,,,,,,http://www.sportncenter.net,,,,,,,,,,,,,,,
437,"2013-11-05 15:04:05","2013-11-05 15:04:05",publish,"2nd Time Sports",,,0,2nd-time-sports,dealer,,closed,closed,0,chris,,,,,,2,1383688946:2,,"2625 Valley Ave",Winchester,VA,22601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,"2013-11-05 15:05:39","2013-11-05 15:05:39",publish,"7th Inning Sports",,,0,7th-inning-sports,dealer,,closed,closed,0,chris,,,,,,2,1383689030:2,,"19862 Virgil H Goode Highway","Rocky Mount",VA,24151,540-482-0062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,"2013-11-05 15:06:15","2013-11-05 15:06:15",publish,"Arizona East Valley Sports INC",,,0,arizona-east-valley-sports-inc,dealer,,closed,closed,0,chris,,,,,,2,1383689082:2,,"6306 East Main Street",Mesa,AZ,85205,480-832-8172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,"2013-11-05 15:07:15","2013-11-05 15:07:15",publish,"Athletes Corner-LA",,,0,athletes-corner-la,dealer,,closed,closed,0,chris,,,,,,2,1383689130:2,,"1737 West Sale Road","Lake Charles",LA,70605,337-479-1920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,"2013-11-05 15:08:43","2013-11-05 15:08:44",publish,"Bats Unlimited",,,0,bats-unlimited,dealer,,closed,closed,0,chris,,,,,,2,1383689232:2,,"2852 Walnut Unit A",Tustin,CA,92780,714-617-7810,,,,,,,,,,,,,,,,,,,,,,,batsales@sbcglobal.net,,,,,,,,,,,,,,,,
443,"2013-11-05 15:09:52","2013-11-05 15:09:52",publish,"Big  D Sports",,,0,big-d-sports,dealer,,closed,closed,0,chris,,,,,,2,1383689281:2,,"17175 Beacon St","Poncha Toula",LA,70454,601-569-1868,,,,,,,,,,,,,,,,,,,,,,,bigdsportsinfo@gmail.com,,,,,,,,,,,,,,,,
444,"2013-11-05 15:10:37","2013-11-05 15:10:37",publish,"C&M Sporting Goods- PA",,,0,cm-sporting-goods-pa,dealer,,closed,closed,0,chris,,,,,,2,1383689328:2,,"1305 West Chester Pike STE.30",Havertown,PA,19083,610-449-5880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,"2013-11-05 15:11:23","2013-11-05 15:11:23",publish,"Chappell and Sons",,,0,chappell-and-sons,dealer,,closed,closed,0,chris,,,,,,2,1383689373:2,,"605 W. Fortification St",Jackson,MS,39203,601-291-4648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,"2013-11-05 15:12:20","2013-11-05 15:12:20",publish,"Dassel Entertainment",,,0,dassel-entertainment,dealer,,closed,closed,0,chris,,,,,,2,1383689430:2,,"640 Parker Ave. W.",Dassel,MN,55325,320-275-2916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,"2013-11-05 15:12:54","2013-11-05 15:12:54",publish,"D-Bat Academy - Dallas",,,0,d-bat-academy-dallas,dealer,,closed,closed,0,chris,,,,,,2,1383689466:2,,"15605 Wright Brothers Dr",Addison,TX,75001,972-387-3228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,"2013-11-05 15:13:30","2013-11-05 15:13:30",publish,"DePhillips Sports",,,0,dephillips-sports,dealer,,closed,closed,0,chris,,,,,,2,1383689502:2,,"33-03A Francis Lewis Blvd",Flushing,NY,11358,718-445-5420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,"2013-11-05 15:14:49","2013-11-05 15:14:49",publish,"Direct Sports",,,0,direct-sports,dealer,,closed,closed,0,chris,,,,,,2,1383689578:2,,"1720 Curve Road",Pearisburg,VA,24134,540-921-1243,,,,,,,,,,,,,,,,,,,,,,,,http://www.directsports.com,,,,,,,,,,,,,,,
451,"2013-11-05 15:15:21","2013-11-05 15:15:21",publish,"Dominic's Sports",,,0,dominics-sports,dealer,,closed,closed,0,chris,,,,,,2,1383689613:2,,"204 Arch St",Greensburg,PA,15601,724-836-5999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,"2013-11-05 15:16:12","2013-11-05 15:16:12",publish,"East Central Sports Center",,,0,east-central-sports-center,dealer,,closed,closed,0,chris,,,,,,2,1383689660:2,,"21231 Mississippi 613","Moss Point",MS,39562,228-588-2600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,"2013-11-05 15:16:48","2013-11-05 15:16:48",publish,"East Valley Sports",,,0,east-valley-sports,dealer,,closed,closed,0,chris,,,,,,2,1383689698:2,,"6306 East Main Street",Mesa,AZ,85205,480-832-8172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,"2013-11-05 15:17:32","2013-11-05 15:17:32",publish,"Elite Sporting Goods-GA",,,0,elite-sporting-goods-ga,dealer,,closed,closed,0,chris,,,,,,2,1383689742:2,,"658 Grayson Highway",Lawrenceville,GA,30045,770-309-7972,,,,,,,,,,,,,,,,,,,,,,,elitesportinggoods@yahoo.com,,,,,,,,,,,,,,,,
455,"2013-11-05 15:18:23","2013-11-05 15:18:23",publish,"FKA Worlwide Sports",,,0,fka-worlwide-sports,dealer,,closed,closed,0,chris,,,,,,2,1383689794:2,,"11103 Queens Wood Ter",Bowie,MD,20721,706-691-9483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,"2013-11-05 15:19:19","2013-11-05 15:19:19",publish,"Gorfam Athletics",,,0,gorfam-athletics,dealer,,closed,closed,0,chris,,,,,,2,1383689849:2,,"8922 S Memorial Dr",Tulsa,OK,74133,918-806-2600,,,,,,,,,,,,,,,,,,,,,,,ruspo2@aol.com,http://www.portsoutdoors.com,,,,,,,,,,,,,,,
458,"2013-11-05 15:49:41","2013-11-05 15:49:41",publish,"Holovak & Coughlin Sporting Goods 613",,,0,holovak-coughlin-sporting-goods-613,dealer,,closed,closed,0,chris,,,,,,2,1383691670:2,,"14 Mill St",Arlington,MA,02476,781-648-7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
